id_producto,nombre_marca,nombre_reciclaje,nombre_empresa,nombre_productos_clasificacion,nombre,gramos_envase,formato,unidad,unidad_real,cantidad,texto,cluster300,label300,label
3117.0,kem,,CCU,"BEBIDAS, AGUAS Y JUGOS",Bebida Kem Zero,45.0,3LT,LT,LT,3.0,bebida kem zero,27,Bebida,Bebida
3120.0,tottus,,TOTTUS,"BEBIDAS, AGUAS Y JUGOS",Bebida Ginger,45.0,3LT,LT,LT,3.0,bebida ginger,27,Bebida,Bebida
3125.0,kem,,CCU,"BEBIDAS, AGUAS Y JUGOS",Bebida Kem,45.0,3LT,LT,LT,3.0,bebida kem,27,Bebida,Bebida
3126.0,kem,,CCU,"BEBIDAS, AGUAS Y JUGOS",Bebida kem,45.0,15LT,LT,LT,15.0,bebida kem,27,Bebida,Bebida
3127.0,kem,,CCU,"BEBIDAS, AGUAS Y JUGOS",Bebida Kem,45.0,2L,LT,LT,2.0,bebida kem,27,Bebida,Bebida
3128.0,kem,,CCU,"BEBIDAS, AGUAS Y JUGOS",Bebida,45.0,500ML,ML,ML,500.0,bebida,27,Bebida,Bebida
3136.0,pap,,CCU,"BEBIDAS, AGUAS Y JUGOS",Bebida Pap,45.0,15LT,LT,LT,15.0,bebida pap,27,Bebida,Bebida
3137.0,pap,,CCU,"BEBIDAS, AGUAS Y JUGOS",Bebida Pap,45.0,3LT,LT,LT,3.0,bebida pap,27,Bebida,Bebida
3138.0,pap,,CCU,"BEBIDAS, AGUAS Y JUGOS",Bebida Pap Zero,45.0,15LT,LT,LT,15.0,bebida pap zero,27,Bebida,Bebida
3139.0,pap,,CCU,"BEBIDAS, AGUAS Y JUGOS",Bebida Pap,45.0,2L,LT,LT,2.0,bebida pap,27,Bebida,Bebida
3140.0,sprite,,COCA COLA COMPANY,"BEBIDAS, AGUAS Y JUGOS",Bebida desechable zero,45.0,3LT,LT,LT,3.0,bebida desechable zero,160,Bebida Desechable,Bebida Desechable
3141.0,sprite,,COCA COLA COMPANY,"BEBIDAS, AGUAS Y JUGOS",Bebida Sprite,45.0,25LT,LT,LT,25.0,bebida sprite,27,Bebida,Bebida
3142.0,sprite,,COCA COLA COMPANY,"BEBIDAS, AGUAS Y JUGOS",Bebida desechable,45.0,3LT,LT,LT,3.0,bebida desechable,160,Bebida Desechable,Bebida Desechable
3143.0,sprite,,COCA COLA COMPANY,"BEBIDAS, AGUAS Y JUGOS",Bebida Sprite,45.0,15L,LT,LT,15.0,bebida sprite,27,Bebida,Bebida
3151.0,limon,,,"BEBIDAS, AGUAS Y JUGOS",Bebida Limon Soda,45.0,SODA,SODA,SODA,,bebida limon soda,27,Bebida,Bebida
3154.0,up,,CCU,"BEBIDAS, AGUAS Y JUGOS",Bebida limon light,45.0,15LT,LT,LT,15.0,bebida limon light,27,Bebida,Bebida
3158.0,limon,,,"BEBIDAS, AGUAS Y JUGOS",Bebida limón soda zero,45.0,SODA,SODA,SODA,,bebida limón soda zero,27,Bebida,Bebida
3163.0,limon,,,"BEBIDAS, AGUAS Y JUGOS",Bebida limón soda,45.0,SODA,SODA,SODA,,bebida limón sodo,27,Bebida,Bebida
3164.0,limon,,,"BEBIDAS, AGUAS Y JUGOS",Bebida Limón Soda,45.0,SODA,SODA,SODA,,bebida limón sodo,27,Bebida,Bebida
3168.0,limon,,,"BEBIDAS, AGUAS Y JUGOS",Bebida Limon Soda Zero,45.0,SODA,SODA,SODA,,bebida limon soda zero,27,Bebida,Bebida
80.0,del valle,PET 1,,"BEBIDAS, AGUAS Y JUGOS",Jugo de Naranja  litros Sin Azúcar Añadida,45.0,,,,,jugo naranja litro azúcar añadido,292,Azúcar Añadido,Azúcar Añadido
4973.0,nan,,,,Vital agua sin gas  lt,45.0,,,,,vital agua gas,206,Gas,Gas
4561.0,rinso,,,ASEO Y LIMPIEZA,"Detergente Li­quido Lirios Y Rosas plastico  ""otros""",43.0,3L,LT,LT,3.0,detergente li­quido lirio rosa plastico,233,Li Quido,Li Quido
4897.0,loncoleche,HDPE 2,LONCOLECHE,FRESCOS Y LÁCTEOS,Leche cultivada light  grasa  ml vainilla,43.0,,,,,leche cultivado light grasa vainilla,73,Leche,Leche
4939.0,milo,,MILO,,MILO ActivGO  gr,43.0,,,,,milo activgo,43,,
3190.0,cachantun,PET 1,CCU,"BEBIDAS, AGUAS Y JUGOS",Agua Mineral Sin Gas,41.0,16LT,LT,LT,16.0,agua mineral gas,206,Gas,Gas
4884.0,dove,ALUMINIO,DOVE,CUIDADO PERSONAL,Desodorante Antitranspirante té Matcha Aerosol  NUTRITIVE SECRETS,41.0,,,,,desodorante antitranspirante matcha aerosol nutritive secrets,53,Aerosol,Aerosol
47.0,cachantun,PET 1,CCU,"BEBIDAS, AGUAS Y JUGOS",Agua De Pera Mas,40.0,16LT,LT,LT,16.0,agua pera mas,43,,
58.0,coca cola,PET 1,COCA COLA COMPANY,"BEBIDAS, AGUAS Y JUGOS",Coca-Cola Sin Azúcar.,40.0,COLA,COLA,COLA,,coca-cola azúcar,184,Azúcar Coca,Azúcar Coca
60.0,coca cola,,COCA COLA COMPANY,"BEBIDAS, AGUAS Y JUGOS",COCA COLA SIN AZÚCAR,40.0,2LITRO,LT,LT,2.0,coca cola azúcar,184,Azúcar Coca,Azúcar Coca
375.0,tucapel,,TUCAPEL,,ACEITE ARROZ GR TUCAPEL GR,40.0,900GR,GR,GR,900.0,aceite arroz tucapel,12,Aceite,Aceite
4886.0,lider,POLIETILENO Y ALUMINIO,LIDER,FRESCOS Y LÁCTEOS,Leche semidescremada natural caja,39.0,,,,,leche semidescremado natural caja,73,Leche,Leche
4890.0,cif,HDPE 2,,ASEO Y LIMPIEZA,Cif  Crema ORIGINAL limpiador cremoso,39.0,,,,,cif crema original limpiador cremoso,159,Crema,Crema
4781.0,nivea,HOJALATA,NIVEA,CUIDADO PERSONAL,Desodorante Nivea Men Ice Fresh Fragancia Intensa,37.0,,,,,desodorante nivea men ice fresh fragancia intenso,56,Desodorante,Desodorante
4860.0,vital,PET 1,,"BEBIDAS, AGUAS Y JUGOS",Agua Mineral con Gas Vital  litros,37.0,,,,,agua mineral gas vital litro,206,Gas,Gas
1372.0,lobos,,,DESPENSA,Sal Fina,36.0,?LOBOS,LOBOS,LOBOS,,sal fino,76,Sal,Sal
4538.0,vanish,,RECKITT,ASEO Y LIMPIEZA,Quitamanchas Liquido Blanco Repuesto,36.0,800ML,ML,ML,800.0,quitamancha liquido blanco repuesto,169,Liquido Quitamancha Repuesto,Liquido Quitamancha Repuesto
4790.0,american classic,PVC 3,,"DESAYUNOS, SNACKS Y  DULCES",Syrup jarabe para pancake regular,36.0,,,,,syrup jarabe pancake regular,43,,Jarabe Pancake Regular Syrup
4872.0,soprole,POLIETILENO Y ALUMINIO,SOPROLE,FRESCOS Y LÁCTEOS,Leche descremada,36.0,,,,,leche descremado,83,Descremado,Descremado
4958.0,nan,PET 1,,ASEO Y LIMPIEZA,Quix Lavalozas Poder Desengrasante ml,36.0,,,,,quix lavalozas poder desengrasante,43,,Lavalozas
4780.0,garnier,HOJALATA,,CUIDADO PERSONAL,Desodorante Bio Protection,35.0,,,,,desodorante bio protection,56,Desodorante,Desodorante
4808.0,garnier,,,CUIDADO PERSONAL,Agua Micelar Garnier ML,35.0,,,,,agua micelar garnier,43,,Micelar
737.0,olivodeplata,,OLIVODEPLATA,,ACEITE OLIVA EXTRA VIRGEN OLIVODEPLATA ML,35.0,500ML,ML,ML,500.0,aceite oliva extra virgen olivodeplata,12,Aceite,Aceite
4972.0,naturaloe,HDPE 2,NATURALOE,CUIDADO PERSONAL,Naturaloe shampoo  ml plástico ?,35.0,,,,,naturaloe shampoo plástico,43,,
4982.0,nan,,,,Shampoo baby Simond's,35.0,,,,,shampoo baby simond's,43,,Baby Shampoo Simond
338.0,natura,,NATURA,,ACEITE MARAVILLA NATURA ML,35.0,1500ML,ML,ML,1500.0,aceite maravilla natura,157,Aceite Maravilla,Aceite Maravilla
340.0,natura,,NATURA,,ACEITE MARAVILLA NATURA ML,35.0,500ML,ML,ML,500.0,aceite maravilla natura,157,Aceite Maravilla,Aceite Maravilla
347.0,acuenta,,ACUENTA,,ACEITE VEGETAL ACUENTA ML,35.0,1500MLML,ML,ML,1500.0,aceite vegetal acuentar,121,Aceite Vegetal,Aceite Vegetal
359.0,acuenta,,ACUENTA,,ACEITE VEGETAL ACUENTA ML,35.0,1500ML,ML,ML,1500.0,aceite vegetal acuentar,121,Aceite Vegetal,Aceite Vegetal
362.0,acuenta,,ACUENTA,,ACEITE VEGETAL ACUENTA ML,35.0,1500MLML,ML,ML,1500.0,aceite vegetal acuentar,121,Aceite Vegetal,Aceite Vegetal
368.0,talliani,,GRUPO NUTRESA,,ACEITE OLIVA TRAD IT TALLIANI ML,35.0,500ML,ML,ML,500.0,aceite oliva trad talliani,12,Aceite,Aceite
370.0,banquete,,BANQUETE,,ACEITE OLIVA EXTRA VIRGEN BANQUETE ML,35.0,500ML,ML,ML,500.0,aceite oliva extra virgen banquete,12,Aceite,Aceite
374.0,banquete,,BANQUETE,,ACEITE OLIVA INTENSO BANQUETE ML,35.0,500ML,ML,ML,500.0,aceite oliva intenso banquete,12,Aceite,Aceite
476.0,trattoria,,TRATTORIA,,ACEITE OLIVA TRATTORIA ML,35.0,500ML,ML,ML,500.0,aceite oliva trattoria,12,Aceite,Aceite
486.0,chef,,CHEF,,ACEITE MARAVILLA CHEF ML,35.0,500ML,ML,ML,500.0,aceite maravilla chef,157,Aceite Maravilla,Aceite Maravilla
490.0,chef,,CHEF,,ACEITE PEPA DE UVA CHEF ML,35.0,500ML,ML,ML,500.0,aceite pepa uva chef,12,Aceite,Aceite
491.0,chef,,CHEF,,ACEITE OLIVA EXTRA VIRGEN CHEF ML,35.0,500ML,ML,ML,500.0,aceite oliva extra virgen chef,12,Aceite,Aceite
672.0,castapeteroa,,CASTAPETEROA,,ACEITE OLIVA EXTRA VIRGEN CASTAPETEROA ML,35.0,500ML,ML,ML,500.0,aceite oliva extra virgen castapeteroa,12,Aceite,Aceite
673.0,castapeteroa,,CASTAPETEROA,,ACEITE OLIVA ESPECIA CASTAPETEROA ML,35.0,500ML,ML,ML,500.0,aceite oliva especia castapeteroa,12,Aceite,Aceite
696.0,sol de aculeo,,SOLDEACULEO,,ACE OLI EV ARBEQUINA SOLDEACULEO ML,35.0,500ML,ML,ML,500.0,ace oli arbequina soldeaculeo,43,,Arbequina Oli Soldeaculeo
697.0,sol de aculeo,,SOLDEACULEO,,ACEITE OLIVA EXTRA VIRGEN SOLDEACULEO ML,35.0,500ML,ML,ML,500.0,aceite oliva extra virgen soldeaculeo,12,Aceite,Aceite
702.0,lider,,LIDER,,ACEITE OLIVA EXTRA VIRGEN LIDER ML,35.0,500ML,ML,ML,500.0,aceite oliva extra virgen lider,12,Aceite,Aceite
705.0,seleccion,,SELECCION,,ACEITE OLIVA EXTRA VIRGEN SELECCION ML,35.0,500ML,ML,ML,500.0,aceite oliva extra virgen seleccion,12,Aceite,Aceite
716.0,oromaule,,OROMAULE,,ACEITE OLIVA OROMAULE ML,35.0,500ML,ML,ML,500.0,aceite oliva oromaule,12,Aceite,Aceite
719.0,terrasanta,,TERRASANTA,,ACEITE OLIVA EXTRA VIRGEN TERRASANTA ML,35.0,500ML,ML,ML,500.0,aceite oliva extra virgen terrasanta,12,Aceite,Aceite
735.0,lasdoscientas,,LASDOSCIENTAS,,ACEITE OLIVA PICUAL LASDOSCIENTAS ML,35.0,500ML,ML,ML,500.0,aceite oliva picual lasdoscientas,12,Aceite,Aceite
736.0,lasdoscientas,,LASDOSCIENTAS,,ACEITE OLIVA ARBEQUI LASDOSCIENTAS ML,35.0,500ML,ML,ML,500.0,aceite oliva arbequi lasdoscientas,12,Aceite,Aceite
795.0,kardamili,,KARDAMILI,,ACEITE OLIVA EXTRA VIRGEN KARDAMILI ML,35.0,500ML,ML,ML,500.0,aceite oliva extra virgen kardamili,12,Aceite,Aceite
797.0,kardamili,,KARDAMILI,,ACEITE OLIVA EXTRA VIRGEN KARDAMILI ML,35.0,500ML,ML,ML,500.0,aceite oliva extra virgen kardamili,12,Aceite,Aceite
798.0,kardamili,,KARDAMILI,,ACEITE OLIVA AL AJO KARDAMILI ML,35.0,500ML,ML,ML,500.0,aceite oliva ajo kardamili,12,Aceite,Aceite
799.0,kardamili,,KARDAMILI,,AC OLIVA FINAS HIERB KARDAMILI ML,35.0,500ML,ML,ML,500.0,oliva fino hierb kardamili,43,,Fino Hierb
800.0,kardamili,,KARDAMILI,,ACEITE TOMATE ALBHAC KARDAMILI ML,35.0,500ML,ML,ML,500.0,aceite tomate albhac kardamili,12,Aceite,Aceite
804.0,olave,,OLAVE,,ACEITE OLIVA ORGANIC OLAVE ML,35.0,500ML,ML,ML,500.0,aceite oliva organic olave,12,Aceite,Aceite
805.0,olave,,OLAVE,,ACEITE OLIVA EXTRA VIRGEN OLAVE ML,35.0,500ML,ML,ML,500.0,aceite oliva extra virgen olave,12,Aceite,Aceite
807.0,huasco,,HUASCO,,ACEITE OLIVA EXTRA VIRGEN HUASCO ML,35.0,500ML,ML,ML,500.0,aceite oliva extra virgen huasco,12,Aceite,Aceite
4947.0,simonds,HDPE 2,SIMOND'S,PERFUMERIA,Simond's Polvo de Fecula  gr,34.0,,,,,simond's polvo fecula,39,Polvo,Polvo
4956.0,soprole,POLIETILENO Y ALUMINIO,SOPROLE,FRESCOS Y LÁCTEOS,Soprole Leche Semidescremada Lt,33.0,,,,,soprole leche semidescremado,73,Leche,Leche
503.0,soprole,POLIETILENO Y ALUMINIO,SOPROLE,FRESCOS Y LÁCTEOS,LECHE SEMIDESCREMADA SOPROLE LT,33.0,1LTLT,LT,LT,1.0,leche semidescremado soprole,73,Leche,Leche
4784.0,surlat,POLIETILENO Y ALUMINIO,SURLAT,FRESCOS Y LÁCTEOS,Leche semidescremada sin lactosa,32.0,,,,,leche semidescremado lactosa,7,Lactosa,Lactosa
4863.0,benedictino,PET 1,,"BEBIDAS, AGUAS Y JUGOS",Agua Benedictino sin gas Limonada y Jengibre  ml,30.0,,,,,agua benedictino gas limonado jengibre,206,Gas,Gas
4864.0,benedictino,PET 1,,"BEBIDAS, AGUAS Y JUGOS",Agua Benedictino sin gas pomelo y menta  ml,30.0,,,,,agua benedictino gas pomelo menta,206,Gas,Gas
888.0,benedictino,PET 1,,"BEBIDAS, AGUAS Y JUGOS",Agua Purificada Sin Gas Bidón,30.0,,,,,agua purificado gas bidón,290,Purificado,Purificado
3174.0,mas,PET 1,CCU,"BEBIDAS, AGUAS Y JUGOS",Agua Piña,30.0,16LT,LT,LT,16.0,agua piña,43,,
4688.0,windex,,,ASEO Y LIMPIEZA,LIMPIA VIDRIO DP ORIGINAL WINDEX  ML,30.0,500ML,ML,ML,500.0,limpio vidrio original windex,297,Limpio Vidrio,Limpio Vidrio
4818.0,cachantun,PET 1,CCU,"BEBIDAS, AGUAS Y JUGOS",Agua Mineral Cachantun sin gas ml,30.0,,,,,agua mineral cachantun gas,206,Gas,Gas
4910.0,coca cola,PET 1,COCA COLA COMPANY,"BEBIDAS, AGUAS Y JUGOS",Coca Cola Zero .lt,30.0,,,,,coca cola zero .lt,43,,Coca
4971.0,nan,,,,Sprite zero  ml,30.0,,,,,sprite zero,43,,
4846.0,elvive,,,CUIDADO PERSONAL,Crema stop tijeras ELVIVE  Dream long  ml,29.0,,,,,crema stop tijera elvive dream long,159,Crema,Crema
4935.0,pepsi,PET 1,CCU,"BEBIDAS, AGUAS Y JUGOS",PEPSI  ml,28.0,,,,,pepsi,43,,
4283.0,guallarauco,CARTÓN,,CONGELADOS,Helado frutilla naranja cubierto en chocolate,27.0,440G,GR,GR,440.0,helado frutilla naranja cubierto chocolate,35,Helado,Helado
40.0,loncoleche,POLIETILENO Y ALUMINIO,LONCOLECHE,FRESCOS Y LÁCTEOS,Leche descremada sin lactosa,26.0,1LT,LT,LT,1.0,leche descremado lactosa,120,Descremado Lactosa Leche,Descremado Lactosa Leche
59.0,colun,POLIETILENO Y ALUMINIO,COLUN,FRESCOS Y LÁCTEOS,Leche natural,26.0,LT,LT,LT,,leche natural,73,Leche,Leche
72.0,soprole,POLIETILENO Y ALUMINIO,SOPROLE,FRESCOS Y LÁCTEOS,Leche sin lactosa descremada,26.0,1LT,LT,LT,1.0,leche lactosa descremado,120,Descremado Lactosa Leche,Descremado Lactosa Leche
73.0,loncoleche,POLIETILENO Y ALUMINIO,LONCOLECHE,FRESCOS Y LÁCTEOS,Leche DESCREMADA,26.0,,,,,leche descremado,83,Descremado,Descremado
3386.0,daily,PET 1,DAILY,DESPENSA,Endulzante stevia,26.0,270ML,ML,ML,270.0,endulzante stevia,173,Endulzante Stevia,Endulzante Stevia
4807.0,loncoleche,POLIETILENO Y ALUMINIO,LONCOLECHE,FRESCOS Y LÁCTEOS,Leche Entera  litro Natural,26.0,,,,,leche entero litro natural,73,Leche,Leche
4809.0,soprole,POLIETILENO Y ALUMINIO,SOPROLE,FRESCOS Y LÁCTEOS,Leche Entera Soprole natural Lt,26.0,,,,,leche entero soprole natural,73,Leche,Leche
43.0,lider,POLIETILENO Y ALUMINIO,LIDER,FRESCOS Y LÁCTEOS,Leche Blanca descremada Lider lt,25.0,1LITRO,LT,LT,1.0,leche blanco descremado lider,83,Descremado,Descremado
28.0,surlat,POLIETILENO Y ALUMINIO,SURLAT,FRESCOS Y LÁCTEOS,LECHE BLANCA DESCREMADA SIN LACTOSA,25.0,1LITRO,LT,LT,1.0,leche blanco descremado lactosa,120,Descremado Lactosa Leche,Descremado Lactosa Leche
56.0,soprole,POLIETILENO Y ALUMINIO,SOPROLE,FRESCOS Y LÁCTEOS,LECHE BLANCA ENTERA,25.0,1LITRO,LT,LT,1.0,leche blanco entero,73,Leche,Leche
79.0,lider,POLIETILENO Y ALUMINIO,LIDER,FRESCOS Y LÁCTEOS,LECHE BLANCA ENTERA CAJA,25.0,1LITRO,LT,LT,1.0,leche blanco entero caja,73,Leche,Leche
1617.0,colun,POLIETILENO Y ALUMINIO,COLUN,FRESCOS Y LÁCTEOS,Leche semidescremada sin lactosa lt,25.0,LT,LT,LT,,leche semidescremado lactosa,7,Lactosa,Lactosa
3189.0,cachantun,,CCU,"BEBIDAS, AGUAS Y JUGOS",Agua Mineral Suavemente  Gasificada,25.0,500ML,ML,ML,500.0,agua mineral suavemente gasificado,43,,Gasificado
3194.0,benedictino,,,"BEBIDAS, AGUAS Y JUGOS",Agua Purificada Gasificada,25.0,500ML,ML,ML,500.0,agua purificado gasificado,290,Purificado,Purificado
4799.0,cuisine  co,POLIETILENO Y ALUMINIO,,FRESCOS Y LÁCTEOS,Leche Descremada lt,25.0,,,,,leche descremado,83,Descremado,Descremado
4816.0,monster energy,ALUMINIO,MONSTER ENERGY,"BEBIDAS, AGUAS Y JUGOS",Monster Energy Ultra  zero  ml,25.0,,,,,monster energy ultra zero,43,,Energy Monster Ultra
4817.0,monster energy,ALUMINIO,MONSTER ENERGY,"BEBIDAS, AGUAS Y JUGOS",Monster Absolutely Zero  ml,25.0,,,,,monster absolutely zero,43,,Absolutely Monster
4866.0,colun,POLIETILENO Y ALUMINIO,COLUN,FRESCOS Y LÁCTEOS,Leche COLUN sin lactosa  litro descremada,25.0,,,,,leche colun lactosa litro descremado,120,Descremado Lactosa Leche,Descremado Lactosa Leche
4867.0,puyehue,PET 1,,"BEBIDAS, AGUAS Y JUGOS",Agua mineral Puyehue sin gas  ML,25.0,,,,,agua mineral puyehue gas,206,Gas,Gas
4936.0,sprite,PET 1,COCA COLA COMPANY,"BEBIDAS, AGUAS Y JUGOS",SPRITE  ml,25.0,,,,,sprite,43,,
4944.0,colgate,CARTÓN,COLGATE-PALMOLIVE,CUIDADO PERSONAL,Colgate TRIPLE ACCION Menta Original ml,25.0,,,,,colgatar triple accion menta original,43,,Accion Colgatar Menta Triple
4967.0,cachantun,PET 1,CCU,"BEBIDAS, AGUAS Y JUGOS",Cachantun Gasificada ml,25.0,,,,,cachantun gasificado,43,,Gasificado
110.0,tottus,OTROS 7,TOTTUS,FRESCOS Y LÁCTEOS,Leche descremada líquida marca Tottus litro,25.0,,,,,leche descremado líquido marca tottus litro,83,Descremado,Descremado
139.0,colun,POLIETILENO Y ALUMINIO,COLUN,FRESCOS Y LÁCTEOS,LECHE BLANCA ENTERA,25.0,1LITRO,LT,LT,1.0,leche blanco entero,73,Leche,Leche
149.0,soprole,POLIETILENO Y ALUMINIO,SOPROLE,FRESCOS Y LÁCTEOS,LECHE BLANCA DESCREMADA SIN LACTOSA,25.0,1LITRO,LT,LT,1.0,leche blanco descremado lactosa,120,Descremado Lactosa Leche,Descremado Lactosa Leche
150.0,loncoleche,POLIETILENO Y ALUMINIO,LONCOLECHE,FRESCOS Y LÁCTEOS,LECHE BLANCA DESCREMADA,25.0,1LITRO,LT,LT,1.0,leche blanco descremado,83,Descremado,Descremado
57.0,monster energy,ALUMINIO,MONSTER ENERGY,"BEBIDAS, AGUAS Y JUGOS",Bebida energética ultra Paradise,25.0,,,,,bebida energético ultra paradise,27,Bebida,Bebida
3084.0,monster energy,,MONSTER ENERGY,"BEBIDAS, AGUAS Y JUGOS",Bebida Energetica Absolutly Zero,25.0,473ML,ML,ML,473.0,bebida energetica absolutly zero,27,Bebida,Bebida
138.0,monster energy,ALUMINIO,MONSTER ENERGY,"BEBIDAS, AGUAS Y JUGOS",BEBIDA ENERGÉTICA ULTRA PARADISE,25.0,473ML,ML,ML,473.0,bebida energético ultra paradise,27,Bebida,Bebida
1773.0,loncoleche,,LONCOLECHE,"CARNES, PESCADOS Y  FIAMBRES",Bebida almendra vegetal,25.0,1LT,LT,LT,1.0,bebida almendra vegetal,122,Almendra Bebida Vegetal,Almendra Bebida Vegetal
1774.0,vilay,,VILAY,"CARNES, PESCADOS Y  FIAMBRES",Bebida vegetal de almendra,25.0,1L,LT,LT,1.0,bebida vegetal almendra,122,Almendra Bebida Vegetal,Almendra Bebida Vegetal
1775.0,vilay,,VILAY,"CARNES, PESCADOS Y  FIAMBRES",Bebida almendras original sin azucar,25.0,1L,LT,LT,1.0,bebida almendras original azucar,27,Bebida,Bebida
1776.0,vilay,,VILAY,"CARNES, PESCADOS Y  FIAMBRES",Bebida vegetal coco saz vilay,25.0,1LT,LT,LT,1.0,bebida vegetal coco saz vilay,150,Bebida Coco,Bebida Coco
1777.0,not,,NOT,"CARNES, PESCADOS Y  FIAMBRES",Bebida vegetal chocolate,25.0,MILK,MILK,MILK,,bebida vegetal chocolate,27,Bebida,Bebida
1780.0,vilay,,VILAY,"CARNES, PESCADOS Y  FIAMBRES",Bebida vegetal de almendra,25.0,200ML,ML,ML,200.0,bebida vegetal almendra,122,Almendra Bebida Vegetal,Almendra Bebida Vegetal
1781.0,vilay,,VILAY,"CARNES, PESCADOS Y  FIAMBRES",Bebida vegetal de arroz,25.0,1L,LT,LT,1.0,bebida vegetal arroz,27,Bebida,Bebida
1782.0,vilay,,VILAY,"CARNES, PESCADOS Y  FIAMBRES",Bebida vegetal de almendras sabor vainilla,25.0,1L,LT,LT,1.0,bebida vegetal almendra sabor vainilla,122,Almendra Bebida Vegetal,Almendra Bebida Vegetal
1783.0,vilay,,VILAY,"CARNES, PESCADOS Y  FIAMBRES",Bebida almendras chocolate,25.0,1L,LT,LT,1.0,bebida almendras chocolate,27,Bebida,Bebida
1784.0,vilay,,VILAY,"CARNES, PESCADOS Y  FIAMBRES",Bebida vegetal arroz sabor chocolate,25.0,1L,LT,LT,1.0,bebida vegetal arroz sabor chocolate,27,Bebida,Bebida
1785.0,vilay,,VILAY,"CARNES, PESCADOS Y  FIAMBRES",Bebida vegetal de arroz,25.0,200ML,ML,ML,200.0,bebida vegetal arroz,27,Bebida,Bebida
1786.0,not,,NOT,"CARNES, PESCADOS Y  FIAMBRES",Bebida vegetal original,25.0,MILK,MILK,MILK,,bebida vegetal original,27,Bebida,Bebida
3022.0,ades,,ADES,"BEBIDAS, AGUAS Y JUGOS",Bebida Nutritiva Manzana,25.0,1LT,LT,LT,1.0,bebida nutritivo manzana,27,Bebida,Bebida
3037.0,ades,,ADES,"BEBIDAS, AGUAS Y JUGOS",Bebida Nutritiva Naranja,25.0,1LT,LT,LT,1.0,bebida nutritivo naranja,27,Bebida,Bebida
3038.0,ades,,ADES,"BEBIDAS, AGUAS Y JUGOS",BEBIDA Nutritiva Ades Durazno,25.0,1L,LT,LT,1.0,bebida nutritivo ades durazno,27,Bebida,Bebida
3083.0,monster energy,,MONSTER ENERGY,"BEBIDAS, AGUAS Y JUGOS",Bebida Energetica Ultra,25.0,473ML,ML,ML,473.0,bebida energetico ultra,27,Bebida,Bebida
194.0,greatvalue,,GREATVALUE,,BEBIDA AVENA ORG CALCIO GREATVALUE LT,25.0,1LT,LT,LT,1.0,bebida avena org calcio greatvalue,115,Bebida Org,Bebida Org
195.0,greatvalue,,GREATVALUE,,BEBIDA AVENA ORG CHOCO GREATVALUE LT,25.0,1LT,LT,LT,1.0,bebida avena org choco greatvalue,115,Bebida Org,Bebida Org
196.0,greatvalue,,GREATVALUE,,BEBIDA ARROZ ORG CALCIO GREATVALUE LT,25.0,1LT,LT,LT,1.0,bebida arroz org calcio greatvalue,115,Bebida Org,Bebida Org
197.0,greatvalue,,GREATVALUE,,BEBIDA ARROZ ORG COCO GREATVALUE LT,25.0,1LTLT,LT,LT,1.0,bebida arroz org coco greatvalue,150,Bebida Coco,Bebida Coco
198.0,greatvalue,,GREATVALUE,,BEBIDA ARROZ ORG CHOCO GREATVALUE LT,25.0,1LT,LT,LT,1.0,bebida arroz org choco greatvalue,115,Bebida Org,Bebida Org
199.0,greatvalue,,GREATVALUE,,BEBIDA SOYA ORG VAINI GREATVALUE LT,25.0,1LT,LT,LT,1.0,bebida soya org vaini greatvalue,27,Bebida,Bebida
203.0,greatvalue,,GREATVALUE,,BEBIDA ALMENDRA ORG SA GREATVALUE ML,25.0,946ML,ML,ML,946.0,bebida almendra org greatvalue,153,Almendra Bebida Org,Almendra Bebida Org
204.0,greatvalue,,GREATVALUE,,BEBIDA ALMENDRA ORG NAT GREATVALUE ML,25.0,946MLML,ML,ML,946.0,bebida almendra org nat greatvalue,153,Almendra Bebida Org,Almendra Bebida Org
205.0,greatvalue,,GREATVALUE,,BEBIDA ALMENDR ORG CHOC GREATVALUE ML,25.0,946ML,ML,ML,946.0,bebida almendr org choc greatvalue,27,Bebida,Bebida
217.0,greatvalue,,GREATVALUE,,BEBIDA ALMENDRA ORG SA GREATVALUE ML,25.0,946ML,ML,ML,946.0,bebida almendra org greatvalue,153,Almendra Bebida Org,Almendra Bebida Org
218.0,greatvalue,,GREATVALUE,,BEBIDA ALMENDRA ORG NAT GREATVALUE ML,25.0,946ML,ML,ML,946.0,bebida almendra org nat greatvalue,153,Almendra Bebida Org,Almendra Bebida Org
219.0,greatvalue,,GREATVALUE,,BEBIDA ALMENDR ORG CHOC GREATVALUE ML,25.0,946ML,ML,ML,946.0,bebida almendr org choc greatvalue,27,Bebida,Bebida
224.0,vilay,,VILAY,,BEBIDA VEGETAL ALMNDRA ORIG VILAY LT,25.0,1LT,LT,LT,1.0,bebida vegetal almndra orig vilay,27,Bebida,Bebida
225.0,vilay,,VILAY,,BEBIDA VEGETAL ALMNDRA SA VILAY LT,25.0,1LT,LT,LT,1.0,bebida vegetal almndra vilay,27,Bebida,Bebida
226.0,vilay,,VILAY,,BEBIDA VEGETAL ARROZ CHOC VILAY LT,25.0,1LT,LT,LT,1.0,bebida vegetal arroz choc vilay,27,Bebida,Bebida
227.0,vilay,,VILAY,,BEBIDA VEGETAL COCO SA VILAY LT,25.0,1LT,LT,LT,1.0,bebida vegetal coco vilay,150,Bebida Coco,Bebida Coco
